Geo_FIPS	Geo_NAME	Geo_QName	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_CHARITER	Geo_CIFSN	Geo_LOGRECNO	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUNTYCC	Geo_COUNTYSC	Geo_COUSUB	Geo_COUSUBCC	Geo_COUSUBSC	Geo_PLACE	Geo_PLACECC	Geo_PLACESC	Geo_TRACT	Geo_BLKGRP	Geo_BLOCK	Geo_IUC	Geo_CONCIT	Geo_CONCITCC	Geo_CONCITSC	Geo_AIANHH	Geo_AIANHHFP	Geo_AIANHHCC	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_AITSCC	Geo_TTRACT	Geo_TBLKGRP	Geo_ANRC	Geo_ANRCCC	Geo_CBSA	Geo_CBSASC	Geo_METDIV	Geo_CSA	Geo_NECTA	Geo_NECTASC	Geo_NECTADIV	Geo_CNECTA	Geo_CBSAPCI	Geo_NECTAPCI	Geo_UA	Geo_UASC	Geo_UATYPE	Geo_UR	Geo_CD	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_VTDI	Geo_RESERVE2	Geo_ZCTA5	Geo_SUBMCD	Geo_SUBMCDCC	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_AREALAND	Geo_AREAWATR	Geo_FUNCSTAT	Geo_GCUNI	Geo_POP100	Geo_HU100	Geo_INTPTLAT	Geo_INTPTLON	Geo_LSADC	Geo_PARTFLAG	Geo_RESERVE3	Geo_UGA	Geo_STATENS	Geo_COUNTYNS	Geo_COUSUBNS	Geo_PLACENS	Geo_CONCITNS	Geo_AIANHHNS	Geo_AITSNS	Geo_ANRCNS	Geo_SUBMCDNS	Geo_CD113	Geo_CD114	Geo_CD115	Geo_SLDU2	Geo_SLDU3	Geo_SLDU4	Geo_SLDL2	Geo_SLDL3	Geo_SLDL4	Geo_AIANHHSC	Geo_CSASC	Geo_CNECTASC	Geo_MEMI	Geo_NMEMI	Geo_PUMA	Geo_RESERVED	SE_T001_001
"2634740"	"Muskegon-Norton Shores, MI Metro Area"	"Muskegon-Norton Shores, Michigan"	"UR1ST"	"MI"	"320"	"00"	"000"	"47"	"394593"	"2"	"3"	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"34740"	"18"	""	"266"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1293040828"	"2488405138"	"S"	""	"172188"	"73561"	"+43.2650241"	"-086.2154550"	"M1"	"W"	""	""	"01779789"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""	"1"	""	""	""	172188
"2635660"	"Niles-Benton Harbor, MI Metro Area"	"Niles-Benton Harbor, Michigan"	"UR1ST"	"MI"	"320"	"00"	"000"	"47"	"394597"	"2"	"3"	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"35660"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1470457874"	"2625535357"	"S"	""	"156813"	"76922"	"+41.9717661"	"-086.4268904"	"M1"	"W"	""	""	"01779789"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	156813
"2637020"	"Owosso, MI Micro Area"	"Owosso, Michigan"	"UR1ST"	"MI"	"320"	"00"	"000"	"47"	"394601"	"2"	"3"	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"37020"	"17"	""	"330"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1374422924"	"26624209"	"S"	""	"70648"	"30319"	"+42.9420742"	"-084.1346369"	"M2"	"W"	""	""	"01779789"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20"	""	"2"	""	""	""	70648
"2640980"	"Saginaw-Saginaw Township North, MI Metro Area"	"Saginaw-Saginaw Township North, Michigan"	"UR1ST"	"MI"	"320"	"00"	"000"	"47"	"394604"	"2"	"3"	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"40980"	"18"	""	"474"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2072284641"	"41056727"	"S"	""	"200169"	"86844"	"+43.3795976"	"-083.9815805"	"M1"	"W"	""	""	"01779789"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19"	""	"1"	""	""	""	200169
"2642300"	"Sault Ste. Marie, MI Micro Area"	"Sault Ste. Marie, Michigan"	"UR1ST"	"MI"	"320"	"00"	"000"	"47"	"394607"	"2"	"3"	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"42300"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4036289692"	"2952509199"	"S"	""	"38520"	"21253"	"+46.3228297"	"-084.4719023"	"M2"	"W"	""	""	"01779789"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	38520
"2643780"	"South Bend-Mishawaka, IN-MI Metro Area (part)"	"South Bend-Mishawaka, Michigan"	"UR1ST"	"MI"	"320"	"00"	"000"	"47"	"394610"	"2"	"3"	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"43780"	"19"	""	"515"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1269253670"	"47281098"	"S"	""	"52293"	"25887"	"+41.9146384"	"-086.0150271"	"M1"	"P"	""	""	"01779789"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20"	""	"1"	""	""	""	52293
"2644780"	"Sturgis, MI Micro Area"	"Sturgis, Michigan"	"UR1ST"	"MI"	"320"	"00"	"000"	"47"	"394612"	"2"	"3"	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"44780"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1296524618"	"52942658"	"S"	""	"61295"	"27778"	"+41.8969902"	"-085.5279476"	"M2"	"W"	""	""	"01779789"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	61295
"2645900"	"Traverse City, MI Micro Area"	"Traverse City, Michigan"	"UR1ST"	"MI"	"320"	"00"	"000"	"47"	"394615"	"2"	"3"	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"45900"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4379852038"	"7440283889"	"S"	""	"143372"	"80904"	"+44.7212992"	"-085.5595088"	"M2"	"W"	""	""	"01779789"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	143372
"2710660"	"Albert Lea, MN Micro Area"	"Albert Lea, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316955"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10660"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1831346129"	"39715485"	"S"	""	"31255"	"14231"	"+43.6622704"	"-093.3519992"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	31255
"2710820"	"Alexandria, MN Micro Area"	"Alexandria, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316958"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10820"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1650598293"	"214205330"	"S"	""	"36009"	"19905"	"+45.9167792"	"-095.4371640"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	36009
"2712380"	"Austin, MN Micro Area"	"Austin, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316961"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12380"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1842332613"	"617163"	"S"	""	"39163"	"17027"	"+43.6735776"	"-092.8328235"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	39163
"2713420"	"Bemidji, MN Micro Area"	"Bemidji, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316964"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13420"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6487764440"	"1426606363"	"S"	""	"44442"	"20527"	"+47.7011475"	"-094.8481660"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	44442
"2714660"	"Brainerd, MN Micro Area"	"Brainerd, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316967"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14660"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7823413217"	"1424487870"	"S"	""	"91067"	"65083"	"+46.6369392"	"-094.2311834"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	91067
"2720260"	"Duluth, MN-WI Metro Area (part)"	"Duluth, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316971"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20260"	"19"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18411659856"	"1621341877"	"S"	""	"235612"	"118714"	"+47.2576295"	"-092.4426055"	"M1"	"P"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	235612
"2721860"	"Fairmont, MN Micro Area"	"Fairmont, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316975"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21860"	"15"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1844971122"	"44621825"	"S"	""	"20840"	"10009"	"+43.6807030"	"-094.5468815"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	20840
"2722020"	"Fargo, ND-MN Metro Area (part)"	"Fargo, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316978"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22020"	"18"	""	"244"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2707485607"	"18860171"	"S"	""	"58999"	"23959"	"+46.8659843"	"-096.5737479"	"M1"	"P"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18"	""	"1"	""	""	""	58999
"2722060"	"Faribault-Northfield, MN Micro Area"	"Faribault-Northfield, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316980"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22060"	"17"	""	"378"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1283814887"	"52450706"	"S"	""	"64142"	"24453"	"+44.3546454"	"-093.2889847"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22"	""	"2"	""	""	""	64142
"2722260"	"Fergus Falls, MN Micro Area"	"Fergus Falls, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316984"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22260"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5107632889"	"653895064"	"S"	""	"57303"	"35594"	"+46.4111836"	"-095.7421401"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	57303
"2724220"	"Grand Forks, ND-MN Metro Area (part)"	"Grand Forks, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316987"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"24220"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5105199042"	"69042023"	"S"	""	"31600"	"14610"	"+47.7446384"	"-096.4056102"	"M1"	"P"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	31600
"2726780"	"Hutchinson, MN Micro Area"	"Hutchinson, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316989"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"26780"	"16"	""	"378"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1272903896"	"36406906"	"S"	""	"36651"	"15760"	"+44.8351865"	"-094.2612554"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22"	""	"2"	""	""	""	36651
"2729100"	"La Crosse, WI-MN Metro Area (part)"	"La Crosse, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316992"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"29100"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1429824576"	"43456185"	"S"	""	"19027"	"8601"	"+43.7031835"	"-091.4760338"	"M1"	"P"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	19027
"2731860"	"Mankato-North Mankato, MN Metro Area"	"Mankato-North Mankato, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316994"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"31860"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3098499267"	"93233435"	"S"	""	"96740"	"39075"	"+44.1777913"	"-094.0684261"	"M1"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	96740
"2732140"	"Marshall, MN Micro Area"	"Marshall, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"316999"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"32140"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1850698900"	"18410959"	"S"	""	"25857"	"11098"	"+44.4123599"	"-095.8263157"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	25857
"2733460"	"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area (part)"	"Minneapolis-St. Paul-Bloomington, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317002"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"33460"	"22"	""	"378"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12253475188"	"790273488"	"S"	""	"3154469"	"1304858"	"+45.0323553"	"-093.3078585"	"M1"	"P"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22"	""	"1"	""	""	""	3154469
"2735580"	"New Ulm, MN Micro Area"	"New Ulm, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317021"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"35580"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1582716009"	"19099484"	"S"	""	"25893"	"11493"	"+44.2561156"	"-094.6864453"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	25893
"2736940"	"Owatonna, MN Micro Area"	"Owatonna, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317024"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"36940"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1112775578"	"6976790"	"S"	""	"36576"	"15343"	"+44.0443341"	"-093.2162223"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	36576
"2739860"	"Red Wing, MN Micro Area"	"Red Wing, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317027"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"39860"	"16"	""	"378"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1960200576"	"61025171"	"S"	""	"46183"	"20337"	"+44.4486071"	"-092.6911981"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22"	""	"2"	""	""	""	46183
"2740340"	"Rochester, MN Metro Area"	"Rochester, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317030"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"40340"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4184403515"	"73538860"	"S"	""	"186011"	"78439"	"+44.0935428"	"-092.4511392"	"M1"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	186011
"2741060"	"St. Cloud, MN Metro Area"	"St. Cloud, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317035"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"41060"	"18"	""	"378"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4536191976"	"133580178"	"S"	""	"189093"	"78114"	"+45.5669029"	"-094.4044691"	"M1"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22"	""	"1"	""	""	""	189093
"2747420"	"Wahpeton, ND-MN Micro Area (part)"	"Wahpeton, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317039"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"47420"	"15"	""	"244"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1944970552"	"550670"	"S"	""	"6576"	"3078"	"+46.3332948"	"-096.4973195"	"M2"	"P"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18"	""	"2"	""	""	""	6576
"2748820"	"Willmar, MN Micro Area"	"Willmar, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317041"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"48820"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2063662339"	"169818708"	"S"	""	"42239"	"19476"	"+45.1658603"	"-095.0082427"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	42239
"2749100"	"Winona, MN Micro Area"	"Winona, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317044"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"49100"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1621864753"	"39825401"	"S"	""	"51461"	"20760"	"+44.0098221"	"-091.7403444"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	51461
"2749380"	"Worthington, MN Micro Area"	"Worthington, Minnesota"	"UR1ST"	"MN"	"320"	"00"	"000"	"47"	"317047"	"2"	"4"	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"49380"	"15"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1852116504"	"19298885"	"S"	""	"21378"	"8535"	"+43.6600249"	"-095.7235905"	"M2"	"W"	""	""	"00662849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	21378
"2815020"	"Brookhaven, MS Micro Area"	"Brookhaven, Mississippi"	"UR1ST"	"MS"	"320"	"00"	"000"	"47"	"199835"	"3"	"6"	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15020"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1518030804"	"5334341"	"S"	""	"34869"	"15255"	"+31.5465247"	"-090.4505615"	"M2"	"W"	""	""	"01779790"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	34869
"2817260"	"Clarksdale, MS Micro Area"	"Clarksdale, Mississippi"	"UR1ST"	"MS"	"320"	"00"	"000"	"47"	"199838"	"3"	"6"	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"17260"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1430818231"	"79539470"	"S"	""	"26151"	"10792"	"+34.2340109"	"-090.5682247"	"M2"	"W"	""	""	"01779790"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	26151
"2817380"	"Cleveland, MS Micro Area"	"Cleveland, Mississippi"	"UR1ST"	"MS"	"320"	"00"	"000"	"47"	"199841"	"3"	"6"	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"17380"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2270314566"	"75742120"	"S"	""	"34145"	"14070"	"+33.7877762"	"-090.8390738"	"M2"	"W"	""	""	"01779790"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	34145
"2818060"	"Columbus, MS Micro Area"	"Columbus, Mississippi"	"UR1ST"	"MS"	"320"	"00"	"000"	"47"	"199844"	"3"	"6"	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18060"	"17"	""	"200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1309262931"	"28374834"	"S"	""	"59779"	"26556"	"+33.5132318"	"-088.4251153"	"M2"	"W"	""	""	"01779790"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"17"	""	"2"	""	""	""	59779
"2818420"	"Corinth, MS Micro Area"	"Corinth, Mississippi"	"UR1ST"	"MS"	"320"	"00"	"000"	"47"	"199847"	"3"	"6"	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18420"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1036092671"	"3425827"	"S"	""	"37057"	"17077"	"+34.9026262"	"-088.5414809"	"M2"	"W"	""	""	"01779790"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	37057
"2824740"	"Greenville, MS Micro Area"	"Greenville, Mississippi"	"UR1ST"	"MS"	"320"	"00"	"000"	"47"	"199850"	"3"	"6"	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"24740"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1877071141"	"94495559"	"S"	""	"51137"	"21708"	"+33.3472815"	"-090.9593440"	"M2"	"W"	""	""	"01779790"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	51137
"2824900"	"Greenwood, MS Micro Area"	"Greenwood, Mississippi"	"UR1ST"	"MS"	"320"	"00"	"000"	"47"	"199853"	"3"	"6"	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"24900"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3161809018"	"52273954"	"S"	""	"42914"	"18251"	"+33.5211880"	"-090.1846763"	"M2"	"W"	""	""	"01779790"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	42914
