Geo_FIPS	Geo_NAME	Geo_QName	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_CHARITER	Geo_CIFSN	Geo_LOGRECNO	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUNTYCC	Geo_COUNTYSC	Geo_COUSUB	Geo_COUSUBCC	Geo_COUSUBSC	Geo_PLACE	Geo_PLACECC	Geo_PLACESC	Geo_TRACT	Geo_BLKGRP	Geo_BLOCK	Geo_IUC	Geo_CONCIT	Geo_CONCITCC	Geo_CONCITSC	Geo_AIANHH	Geo_AIANHHFP	Geo_AIANHHCC	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_AITSCC	Geo_TTRACT	Geo_TBLKGRP	Geo_ANRC	Geo_ANRCCC	Geo_CBSA	Geo_CBSASC	Geo_METDIV	Geo_CSA	Geo_NECTA	Geo_NECTASC	Geo_NECTADIV	Geo_CNECTA	Geo_CBSAPCI	Geo_NECTAPCI	Geo_UA	Geo_UASC	Geo_UATYPE	Geo_UR	Geo_CD	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_VTDI	Geo_RESERVE2	Geo_ZCTA5	Geo_SUBMCD	Geo_SUBMCDCC	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_AREALAND	Geo_AREAWATR	Geo_FUNCSTAT	Geo_GCUNI	Geo_POP100	Geo_HU100	Geo_INTPTLAT	Geo_INTPTLON	Geo_LSADC	Geo_PARTFLAG	Geo_RESERVE3	Geo_UGA	Geo_STATENS	Geo_COUNTYNS	Geo_COUSUBNS	Geo_PLACENS	Geo_CONCITNS	Geo_AIANHHNS	Geo_AITSNS	Geo_ANRCNS	Geo_SUBMCDNS	Geo_CD113	Geo_CD114	Geo_CD115	Geo_SLDU2	Geo_SLDU3	Geo_SLDU4	Geo_SLDL2	Geo_SLDL3	Geo_SLDL4	Geo_AIANHHSC	Geo_CSASC	Geo_CNECTASC	Geo_MEMI	Geo_NMEMI	Geo_PUMA	Geo_RESERVED	SE_T001_001
"10020"	"Abbeville, LA Micro Area"	"Abbeville, LA Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407888"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10020"	"17"	""	"318"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3038572441"	"955369492"	"S"	""	"57999"	"25235"	"+29.7868716"	"-092.2900902"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20"	""	"2"	""	""	""	57999
"10100"	"Aberdeen, SD Micro Area"	"Aberdeen, SD Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407896"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10100"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7352814243"	"111579584"	"S"	""	"40602"	"18672"	"+45.5222208"	"-098.7041549"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	40602
"10140"	"Aberdeen, WA Micro Area"	"Aberdeen, WA Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407905"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10140"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4926225833"	"834957671"	"S"	""	"72797"	"35166"	"+47.1427856"	"-123.8270425"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	72797
"10180"	"Abilene, TX Metro Area"	"Abilene, TX Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407913"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10180"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7105575299"	"36849277"	"S"	""	"165252"	"69721"	"+32.4520222"	"-099.7187428"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	165252
"10220"	"Ada, OK Micro Area"	"Ada, OK Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407923"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10220"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1865918266"	"12405563"	"S"	""	"37492"	"16595"	"+34.7210711"	"-096.6927380"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	37492
"10260"	"Adjuntas, PR Micro Area"	"Adjuntas, PR Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407931"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10260"	"14"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"172725651"	"1051793"	"S"	""	"19483"	"8125"	"+18.1815604"	"-066.7581473"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	19483
"10300"	"Adrian, MI Micro Area"	"Adrian, MI Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407939"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10300"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1941337767"	"30701176"	"S"	""	"99892"	"43452"	"+41.8959147"	"-084.0668533"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	99892
"10380"	"Aguadilla-Isabela-San Sebastián, PR Metro Area"	"Aguadilla-Isabela-San Sebastián, PR Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407947"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10380"	"19"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"928441564"	"354968054"	"S"	""	"306292"	"138855"	"+18.3792749"	"-067.0716118"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	306292
"10420"	"Akron, OH Metro Area"	"Akron, OH Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407964"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10420"	"20"	""	"184"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2331323747"	"62134061"	"S"	""	"703200"	"312581"	"+41.1466395"	"-081.3501104"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22"	""	"1"	""	""	""	703200
"10460"	"Alamogordo, NM Micro Area"	"Alamogordo, NM Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407973"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10460"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"17128132348"	"37018891"	"S"	""	"63797"	"30992"	"+32.5887764"	"-105.7810785"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	63797
"10500"	"Albany, GA Metro Area"	"Albany, GA Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407981"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10500"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5005299727"	"65798935"	"S"	""	"157308"	"66060"	"+31.5893026"	"-084.1749127"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	157308
"10540"	"Albany-Lebanon, OR Micro Area"	"Albany-Lebanon, OR Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"407993"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10540"	"18"	""	"102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5931407318"	"48773626"	"S"	""	"116672"	"48821"	"+44.4948239"	"-122.5437555"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18"	""	"2"	""	""	""	116672
"10580"	"Albany-Schenectady-Troy, NY Metro Area"	"Albany-Schenectady-Troy, NY Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10580"	"20"	""	"104"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7281892392"	"172655035"	"S"	""	"870716"	"393297"	"+42.7879202"	"-073.9423479"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""	"1"	""	""	""	870716
"10620"	"Albemarle, NC Micro Area"	"Albemarle, NC Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408016"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10620"	"17"	""	"172"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1023267267"	"25262146"	"S"	""	"60585"	"27110"	"+35.3105227"	"-080.2543552"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""	"2"	""	""	""	60585
"10660"	"Albert Lea, MN Micro Area"	"Albert Lea, MN Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408024"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10660"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1831346129"	"39715485"	"S"	""	"31255"	"14231"	"+43.6742019"	"-093.3502887"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	31255
"10700"	"Albertville, AL Micro Area"	"Albertville, AL Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408032"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10700"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1465522757"	"148503356"	"S"	""	"93019"	"40342"	"+34.3095637"	"-086.3216681"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	93019
"10740"	"Albuquerque, NM Metro Area"	"Albuquerque, NM Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408040"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10740"	"20"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"24041559464"	"37970033"	"S"	""	"887077"	"374404"	"+35.1166033"	"-106.4565347"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	887077
"10760"	"Alexander City, AL Micro Area"	"Alexander City, AL Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408051"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10760"	"17"	""	"388"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3541671132"	"168755442"	"S"	""	"53155"	"28589"	"+32.9004871"	"-086.0029312"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19"	""	"2"	""	""	""	53155
"10780"	"Alexandria, LA Metro Area"	"Alexandria, LA Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408060"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10780"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5078935287"	"169184339"	"S"	""	"153922"	"64570"	"+31.3253340"	"-092.5468804"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	153922
"10820"	"Alexandria, MN Micro Area"	"Alexandria, MN Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408069"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10820"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1650598293"	"214205330"	"S"	""	"36009"	"19905"	"+45.9364288"	"-095.4606101"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	36009
"10860"	"Alice, TX Micro Area"	"Alice, TX Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408077"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10860"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2240251330"	"8739521"	"S"	""	"40838"	"16147"	"+27.7335158"	"-098.0908142"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	40838
"10880"	"Allegan, MI Micro Area"	"Allegan, MI Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408085"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10880"	"18"	""	"266"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2137337922"	"2610856790"	"S"	""	"111408"	"49426"	"+42.5957875"	"-086.6347446"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""	"2"	""	""	""	111408
"10900"	"Allentown-Bethlehem-Easton, PA-NJ Metro Area"	"Allentown-Bethlehem-Easton, PA-NJ Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408093"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10900"	"20"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3763809464"	"58700377"	"S"	""	"821173"	"342200"	"+40.7893067"	"-075.3983288"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	821173
"10940"	"Alma, MI Micro Area"	"Alma, MI Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408106"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10940"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1472313856"	"8150717"	"S"	""	"42476"	"16339"	"+43.2923259"	"-084.6046900"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	42476
"10980"	"Alpena, MI Micro Area"	"Alpena, MI Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408114"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10980"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1481110566"	"2908717141"	"S"	""	"29598"	"16053"	"+44.8949540"	"-083.4265739"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	29598
"11020"	"Altoona, PA Metro Area"	"Altoona, PA Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408122"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11020"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1361815301"	"3285521"	"S"	""	"127089"	"56276"	"+40.4979262"	"-078.3106398"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	127089
"11060"	"Altus, OK Micro Area"	"Altus, OK Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408130"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11060"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2078856062"	"4114418"	"S"	""	"26446"	"12077"	"+34.5939486"	"-099.4122097"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	26446
"11100"	"Amarillo, TX Metro Area"	"Amarillo, TX Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408138"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11100"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9451495291"	"85751157"	"S"	""	"249881"	"102546"	"+35.1847590"	"-101.6263412"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	249881
"11140"	"Americus, GA Micro Area"	"Americus, GA Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408149"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11140"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1682463448"	"28164330"	"S"	""	"37829"	"16117"	"+32.0983252"	"-084.2243122"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	37829
"11180"	"Ames, IA Metro Area"	"Ames, IA Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408158"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11180"	"17"	""	"112"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1483592867"	"2152172"	"S"	""	"89542"	"36789"	"+42.0375379"	"-093.4660934"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18"	""	"1"	""	""	""	89542
"11220"	"Amsterdam, NY Micro Area"	"Amsterdam, NY Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408166"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11220"	"17"	""	"104"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1043875858"	"18939233"	"S"	""	"50219"	"23063"	"+42.9008912"	"-074.4353575"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""	"2"	""	""	""	50219
"11260"	"Anchorage, AK Metro Area"	"Anchorage, AK Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408174"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11260"	"19"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"68149269161"	"2346598386"	"S"	""	"380821"	"154361"	"+62.2127835"	"-149.6782237"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	380821
"11300"	"Anderson, IN Metro Area"	"Anderson, IN Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408183"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11300"	"18"	""	"294"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1170454727"	"2562276"	"S"	""	"131636"	"59068"	"+40.1662030"	"-085.7224543"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""	"1"	""	""	""	131636
"11340"	"Anderson, SC Metro Area"	"Anderson, SC Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408191"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11340"	"18"	""	"273"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1852945207"	"108805903"	"S"	""	"187126"	"84774"	"+34.5195488"	"-082.6380859"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""	"1"	""	""	""	187126
"11380"	"Andrews, TX Micro Area"	"Andrews, TX Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408199"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11380"	"14"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3886829704"	"957046"	"S"	""	"14786"	"5814"	"+32.3122581"	"-102.6402058"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	14786
"11420"	"Angola, IN Micro Area"	"Angola, IN Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408207"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11420"	"16"	""	"258"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"800149001"	"35034127"	"S"	""	"34185"	"19377"	"+41.6434372"	"-085.0024667"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20"	""	"2"	""	""	""	34185
"11460"	"Ann Arbor, MI Metro Area"	"Ann Arbor, MI Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408215"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11460"	"19"	""	"220"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1828442046"	"42615161"	"S"	""	"344791"	"147573"	"+42.2523272"	"-083.8446336"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"23"	""	"1"	""	""	""	344791
"11500"	"Anniston-Oxford, AL Metro Area"	"Anniston-Oxford, AL Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408223"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11500"	"18"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1569189995"	"16624267"	"S"	""	"118572"	"53289"	"+33.7717061"	"-085.8225133"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"1"	""	""	""	118572
"11540"	"Appleton, WI Metro Area"	"Appleton, WI Metro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408232"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11540"	"18"	""	"118"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2475405126"	"222495895"	"S"	""	"225666"	"92844"	"+44.2906032"	"-088.3723255"	"M1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19"	""	"1"	""	""	""	225666
"11580"	"Arcadia, FL Micro Area"	"Arcadia, FL Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408241"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11580"	"16"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1649975818"	"6274597"	"S"	""	"34862"	"14590"	"+27.1905809"	"-081.8062531"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	34862
"11620"	"Ardmore, OK Micro Area"	"Ardmore, OK Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408249"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11620"	"17"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3460665702"	"77668387"	"S"	""	"56980"	"25687"	"+34.1255264"	"-097.2638697"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	56980
"11660"	"Arkadelphia, AR Micro Area"	"Arkadelphia, AR Micro Area"	"UR1US"	"US"	"310"	"00"	"000"	"47"	"408258"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11660"	"15"	""	"999"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2243121932"	"43395997"	"S"	""	"22995"	"10385"	"+34.0533118"	"-093.1762051"	"M2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"00"	""	"2"	""	""	""	22995
